Time,Duration
9050,465
9658,1542
11200,48
11248,90
11338,528
11866,2367
4086,432
4518,724
5242,2736
8143,88
8231,1498
9729,528
10257,346
10603,158
10761,803
11564,5281
16845,810
17655,1594
19249,198
19447,5830
25277,3270
15673,216
15889,581
15623,899
16522,382
19833,936
20769,838
13875,3375
17250,425
17675,1580
19255,53
19308,2391
17444,654
14013,2237
16250,615
16865,8340
14055,465
15381,3346
18727,141
14656,464
15120,1212
16332,378
16710,7545
15710,278
15988,796
16784,2139
18923,1414
20337,3458
23795,1753
25548,2627
15982,69
4430,1606
6036,1134
7170,808
8182,470
11522,1062
12584,133
12717,219
12936,678
13614,239
13853,520
14373,188
14561,2661
17222,1974
19196,6055
25251,2232
27483,656
28139,1218
29357,119
29357,119
18124,3772
21896,48
22374,1881
14224,1127
15351,370
15721,307
16028,404
16432,187
15056,231
15287,1169
16456,779
17235,550
17785,7763
18017,774
18791,601
19392,692
20084,407
20491,1218
21709,3835
25544,2668
17314,1126
21741,3807
10663,1893
12556,1207
13763,740
14503,6054
15596,859
16455,1429
17884,374
18258,3482
21740,670
4963,1073
6036,63
6099,1879
10460,878
11338,249
11587,354
11961,1512
13224,245
22410,536
22946,666
23612,2184
25796,506
26302,490
26792,718
27510,2634
11249,880
12129,550
12679,964
13643,408
14051,73
14124,604
14728,1155
15883,2050
17933,3808
9514,180
15389,206
15595,64
16463,252
16715,94
16809,144
16953,463
17416,1163
18579,1421
20000,3248
23248,844
24092,1649
5069,616
5685,82
14265,135
14400,720
15120,118
15238,115
15353,356
15709,1113
16822,84
11744,1526
13270,248
13518,732
14250,309
14559,683
15242,80
15322,483
15805,309
17267,1114
18381,844
19225,1120
17984,1271
16051,356
16407,1632
18039,1419
19458,3098
22556,845
23401,1583
24984,3728
28712,130
16527,1241
3841,311
4152,561
20816,1993
13242,112
13620,2810
16430,1363
17793,1323
19116,4662
23778,405
24183,382
24565,218
24783,226
25009,2371
27380,138
27518,68
27586,53
27639,376
28015,1689
17803,1627
19430,742
20172,103
20275,590
20865,4461
25326,2714
28040,459
21666,1609
23275,418
21659,1015
22916,344
23260,295
19938,601
20539,1374
21913,66
21979,666
20775,90
20865,310
21175,495
21670,308
21978,970
22948,2527
25475,424
21901,1296
23197,1794
22666,218
22884,1868
24752,2761
27513,1160
19662,2886
15407,346
15753,35
16457,1199
17656,581
18237,428
18665,1437
16406,406
16812,1040
17852,455
17036,611
17647,583
20428,1147
21575,342
21917,5519
23919,671
16632,6013
16530,405
16935,101
20242,511
20753,549
21302,1225
22527,224
22751,294
23045,1258
24303,919
25222,971
26193,1228
27421,199
27620,1353
17647,261
17908,1568
19476,265
19741,4543
24284,485
24769,327
25096,963
26059,2212
28271,204
24383,483
24866,393
12599,5749
19389,379
12684,68
12752,87
15573,2716
20653,1552
22205,326
22531,872
23403,1317
24720,189
20058,4031
24089,1474
25563,1860
27423,736
28159,1303
20629,1701
22330,58
22388,232
22620,453
23073,1882
13026,582
13608,43
13651,1572
18290,690
18980,1454
20434,404
20838,577
21415,1928
22884,1678
24562,7154
19662,134
13898,8964
22862,876
23738,3119
20840,971
21811,259
22070,988
23058,436
18671,3632
22303,680
22983,511
31221,330
9379,1764
11143,3024
14167,224
22487,1722
17863,2036
19899,3477
23376,5102
21195,1402
22176,401
22577,1195
23772,2031
25803,1643
27446,1641
29087,195
22935,662
23597,5017
28614,1545
4523,674
5197,839
6036,1830
7866,84
7950,1310
9260,934
10194,180
10374,14565
24939,2468
5052,452
5727,2251
3361,455
16891,598
17489,559
18048,377
18425,1145
19570,5414
24984,3199
28183,106
28289,8
15511,1618
17129,3409
20538,4471
25009,5771
15410,101
23049,605
23654,466
24120,380
23086,236
23322,235
23557,378
6060,1808
7868,380
8248,271
8519,642
9661,83
9744,229
12529,282
12811,1405
14216,6252
20468,925
21393,585
21978,1344
23322,547
23869,2172
26041,432
19291,801
20092,2855
9655,696
10351,365
10716,812
11528,28
11556,174
11730,449
12179,1280
13459,414
13873,1179
15052,131
15183,758
15941,1825
17766,3822
21588,380
21968,208
15602,2852
18454,3136
21590,3387
24977,1981
26958,1499
15381,1926
17307,556
14855,856
15711,782
16493,26
16519,223
16742,2471
19213,497
19710,1065
20775,694
15178,402
15580,724
16304,78
16714,653
17367,724
18091,741
18832,423
19255,1267
20522,1563
22085,589
21647,222
21869,111
21980,160
15748,933
17300,595
17895,690
1393,166
1559,966
2525,239
2764,147
2911,205
3116,446
3562,811
13459,74
1791,337
3454,111
5514,2464
2183,4022
6205,1577
7782,168
7950,232
8744,740
9484,1295
20573,332
20905,340
21245,3193
19183,3307
24075,733
24808,873
25681,2837
1963,3551
5514,63
5577,166
7895,757
18209,2516
18406,152
18558,414
18972,41
19345,396
19741,326
20067,798
20865,682
13488,1541
15029,1263
16292,811
17103,1679
18782,1428
20210,2718
22928,1974
24902,4422
9658,760
13533,705
14238,286
14524,38
14562,539
15142,984
16126,1828
17954,398
18352,1095
19447,2935
12900,174
11327,701
12028,52
12080,77
12187,579
12892,281
13173,34
13207,217
13424,520
13944,1804
10460,1090
11550,145
11695,2577
14272,3353
17625,982
18607,1010
19617,1294
20911,1580
22491,4249
4506,981
10589,4391
14980,1331
16311,1451
17762,1734
19496,1499
20995,4605
25600,2100
27700,379
28079,3156
18027,154
17347,3966
24956,316
25272,192
25464,472
25936,2010
27946,1371
29317,159
20484,1131
21615,392
22007,928
19456,1894
17803,1566
19369,1883
21252,484
21736,769
1812,174
1986,662
2648,272
2920,196
3116,488
3604,339
3943,390
4333,423
4756,271
5027,180
5207,437
5644,417
6061,1275
7336,408
7744,1307
9051,294
9345,435
9780,3050
12830,1294
14124,592
14716,1463
16179,1645
17824,1669
19493,1463
20956,4021
24977,3145
2337,2543
4880,613
5493,2458
7951,1077
9088,1372
10460,402
10862,72
10934,1454
12388,785
13173,62
13235,373
13608,1125
14733,1507
16240,1388
17628,1552
19180,1693
20873,4423
25296,3183
20076,437
20513,212
20502,254
15653,858
16511,275
16786,3003
19789,300
10766,671
11437,982
12419,61
12480,49
12529,734
13263,1465
14728,873
15601,95
15696,358
16054,1585
17639,626
18265,3863
22128,505
22633,759
23392,343
23735,282
24017,1374
25391,154
25545,363
25908,994
26902,650
27552,365
27917,671
28588,722
29310,648
29958,93
17537,672
11877,442
20089,119
20208,584
20792,1220
22012,190
22202,2789
24991,3204
28195,3191
14919,225
15144,170
15314,108
15422,104
15526,3843
19369,1826
21195,274
17428,1797
19225,558
19783,789
20572,2132
22704,1069
23773,680
16891,1160
18051,1411
19462,1051
20513,440
20953,291
21244,1065
12878,1743
14621,1782
16403,488
11835,42
12811,720
13531,1038
14569,7375
3524,709
4233,1828
6061,2087
8940,1033
9973,1121
11094,1346
12440,593
13033,2090
15123,878
16001,3452
19453,1032
20485,1119
21604,239
21843,193
22036,537
22573,406
22979,4740
27719,634
28353,923
3685,86
3771,249
4020,257
4277,477
4754,58
4812,327
5139,903
6042,1761
15151,637
15788,544
20466,2382
22848,2672
25520,1219
19225,2244
13984,1877
15861,757
16618,1881
18499,1474
19973,804
20777,8198
5685,351
6036,1851
7887,644
8531,630
14168,287
14455,121
14576,157
14733,1358
16091,329
16420,95
16515,694
17209,620
17829,1868
19697,1168
20865,1837
19740,3314
20006,719
10492,1261
11753,322
12075,1605
13680,1463
15143,633
15776,725
16501,1473
17974,1527
19501,4036
23537,1472
25009,3201
28210,1040
21129,935
13363,782
14145,22
14167,154
14321,1603
15924,1807
17731,985
18716,778
19494,2600
18461,188
18649,261
18910,369
19279,972
20251,321
20572,233
20805,805
21610,518
22128,5662
27790,1533
3461,653
4114,254
4368,155
4523,371
4894,37
4931,1294
6225,1061
7286,692
1268,19
4928,181
5109,1130
6239,1606
7845,108
7953,417
8370,658
9163,623
9786,617
10403,168
10767,216
10983,27
11010,321
11331,155
11486,174
11660,30
11690,826
12516,29
12545,40
10099,1060
11159,554
11713,355
12438,209
12647,477
10136,1321
21047,231
21278,421
2543,428
2971,430
3401,112
3513,555
4068,701
4859,168
20600,869
13180,261
11275,1541
20589,5502
26091,776
26867,1591
14562,628
15190,3281
17909,1581
19490,4427
23917,1885
25802,3264
18198,290
9408,146
9554,640
10194,209
10403,308
10711,963
11674,399
12073,143
11020,1837
12857,1054
13911,2750
16542,1296
17838,370
18208,2043
20251,1044
21295,235
8499,909
12816,51
13830,612
14442,1126
15568,69
15637,870
16507,308
16815,6173
22988,1113
24101,803
24904,1417
26321,92
26413,563
12622,25
16661,5984
10766,6119
16885,9688
26573,2239
11299,1971
13270,43
16841,3671
20512,7987
28499,2465
12867,461
15644,658
16302,3035
19337,191
19528,240
19768,2588
22356,2619
24975,762
25737,446
26183,438
26621,659
27280,761
12899,2859
17531,164
17695,109
17804,160
17964,139
18103,747
18850,436
19286,1782
21068,1375
22443,611
23054,1515
24569,2317
26886,2404
29290,617
23732,1774
15800,139
15939,2022
17961,325
18286,230
22695,273
22968,529
23497,780
24277,2008
26285,1064
27349,985
23089,291
23380,374
22566,2940
25506,2432
27938,718
28656,1041
29697,585
24226,333
5241,99
5725,2253
15375,1403
16778,416
19729,595
20324,290
20614,546
21160,1469
22629,718
13692,5552
19244,679
19923,5173
25096,145
25241,3278
28519,2281
10129,572
10701,736
11437,1659
4210,86
4296,659
4955,1081
6036,1663
7699,51
7750,1239
15749,2746
18495,714
19209,300
16397,124
25182,2347
27529,509
28038,205
13817,1367
15184,540
15724,229
15953,808
16761,2870
19631,6013
25644,4413
12838,1329
14167,821
14988,933
15921,9670
25591,1159
4907,1161
6068,1746
7814,5876
13690,434
14124,4618
18742,1560
20302,4673
24975,3213
12752,399
16525,4720
21245,482
21727,599
22326,690
23120,150
23270,3007
23016,104
26277,263
26540,287
22350,2869
25219,1304
14250,624
15969,1053
20173,186
14359,1611
6036,169
6205,1609
7814,1442
9256,873
13046,241
13287,1629
14916,287
11478,378
18021,1
19456,6121
25577,1073
26650,753
11856,1324
13180,3713
16893,407
17300,722
17428,256
13865,231
14096,1803
15899,4343
20242,86
20328,2863
23191,374
13257,220
12767,4706
17473,5277
22750,1694
16354,279
14168,2249
16417,389
22176,618
22794,2880
25674,469
26143,724
26867,819
27686,461
28147,660
28807,847
29654,265
20267,263
20530,606
21136,362
21498,546
22044,595
22639,2498
25137,887
26024,1633
27657,1311
28968,277
29245,1112
30357,829
31186,435
20135,849
20984,604
21588,731
22319,2018
24337,3288
27625,765
28390,87
28477,1362
29839,982
12853,2252
25649,504
26153,1472
22798,745
23543,7591
18741,3795
23077,736
18758,2839
21597,8326
29923,1060
30983,95
23635,217
23852,2169
24706,2998
17068,167
17235,431
17666,3629
21295,3166
24461,1186
25647,283
25930,462
26392,549
26941,757
16520,126
16646,141
16787,439
15820,1864
15777,781
16558,132
16690,43
10351,1260
11611,112
11723,1558
13281,1481
14762,1610
16372,547
16919,2234
19153,5803
24956,1990
26946,1766
4724,115
4839,178
5017,796
5813,76
5889,2089
9917,434
10351,385
10736,74
10810,360
11170,526
11696,916
12612,1666
23854,634
24488,666
6060,145
6205,1622
7827,53
7880,596
8476,289
8931,97
9028,329
9357,709
10066,285
2217,667
17655,532
25629,1233
26862,3070
13693,162
13855,143
13998,204
14566,568
15134,748
15882,1767
17649,924
18573,2447
21020,5735
26755,504
16731,2
18032,815
18847,3108
21955,2513
24996,1502
26498,801
17988,2811
20799,2584
23383,2075
25458,1292
13336,355
13691,1042
14733,2084
16817,1042
17859,129
16394,149
24975,3208
28183,2336
26617,294
26911,3328
25269,1299
14565,522
15087,1405
16492,301
16793,1468
18261,946
19207,4517
23724,631
24355,1146
25501,2655
22780,68
22848,5384
28232,2091
15858,699
16557,339
16896,4734
21630,1554
23184,1857
21659,1164
16530,321
16851,839
17690,1290
18980,1062
20042,1036
21078,469
21807,976
22783,576
23359,1659
25018,3177
18116,379
18495,439
18934,984
19918,1087
21005,858
21863,1915
23778,1473
25251,3227
21454,252
21706,101
18427,1077
19504,824
20328,485
20813,5726
16406,2298
18704,0
19432,175
18704,728
20558,512
21070,1701
22771,562
23333,1099
24432,803
25235,2275
27510,377
16758,6015
22773,2367
15142,327
15469,1793
17262,377
17639,352
17991,775
18766,1282
20048,1882
21930,102
21740,399
15214,4101
19315,244
19559,1082
20641,1029
21670,290
21960,575
22535,2754
25289,618
14287,446
14733,749
15482,5020
20502,482
20984,2877
23861,4753
12906,21
20063,1049
21112,1074
3172,190
3362,123
3485,2551
6036,426
6462,1516
8112,584
8807,474
12927,1009
13936,1877
15813,1445
17258,13860
15764,668
16432,1322
17754,1457
19211,1202
20413,335
20748,364
21112,2276
23388,1168
24556,215
24771,220
24991,3165
1592,199
2675,1330
4005,599
4604,1456
6060,1918
8961,1990
10951,4364
15315,449
21740,1222
5607,276
14264,836
15100,749
16525,2411
18936,860
19796,647
20443,444
20887,1891
16915,299
17214,11261
10561,139
10700,218
10918,610
11528,2421
13949,2527
16476,1528
18004,30
18034,666
18700,849
19549,2982
22531,1846
24377,1138
12300,844
13144,42
13186,140
13326,984
14310,1795
16105,1192
17297,2094
19391,1727
21118,120
21238,884
22122,110
27148,2097
12732,384
13116,2520
15636,2294
17930,2939
20869,1329
22198,153
22351,160
22511,321
22832,1886
24718,195
24913,1484
19871,305
20176,1062
21238,967
22205,177
19715,198
14671,420
15091,29
9333,640
11828,791
14951,128
14195,440
24713,1484
26197,969
27166,126
27292,605
14665,366
14637,3008
17645,1304
18949,1798
20747,1214
21961,728
14203,2255
16458,520
16978,898
17876,2028
19904,1718
21622,2573
24195,1310
25505,3191
15585,389
15974,5698
21672,5840
27512,1728
29240,193
16581,1752
18333,912
19245,2911
13536,1768
12318,1687
14005,723
14728,2218
16946,5240
17639,2906
20545,628
21173,966
17456,1789
19245,71
19316,63
21740,1663
23403,91
17285,222
16866,157
17023,679
21115,979
13256,2774
16030,283
16313,384
16697,1096
10466,2540
17793,911
18704,3482
5627,653
6280,1777
13294,669
13963,546
14509,1212
15721,316
16037,1143
17180,18
17198,183
17381,716
18097,146
18243,69
18312,1816
20128,398
16922,942
17864,2070
20079,2060
19790,2532
18320,698
19018,413
19431,1553
20984,254
21238,204
21442,587
22029,1328
23357,1342
24699,1032
12860,3646
16506,1139
17645,1549
20102,2356
22458,187
20469,1518
16857,1489
18346,1420
19766,2910
22676,459
23135,680
23815,1041
24856,1222
26078,819
26897,398
27295,280
27575,468
28043,113
28156,1432
29588,88
21117,1220
19335,484
19819,2140
19194,85
19279,901
20180,322
20502,394
20896,1309
22205,1224
23429,295
23724,1554
25278,2214
27492,1586
29078,405
29483,984
30467,294
6287,865
7152,826
14929,2716
17645,1071
18716,947
19663,86
19749,741
20490,2304
1429,418
1847,1529
3376,1158
12851,1731
14582,447
15029,1066
16095,312
16407,1238
17645,295
17940,662
18602,322
18924,3463
22387,2573
24960,267
25227,1607
26834,509
27343,4324
20599,2046
22645,492
23137,161
23298,2854
1261,1502
13613,714
14327,1338
15665,1554
17219,426
17645,294
17939,5967
23906,1761
25667,1781
27448,776
28224,1298
15899,605
16504,1162
17666,1948
12615,3484
15284,1662
16946,5166
22112,533
20181,271
1246,183
19335,1167
20502,245
20747,1409
20999,988
506,957
1463,314
1777,750
2527,119
2646,86
2732,351
3083,136
3219,199
3418,298
3716,450
4166,1895
6061,58
6119,1476
7595,170
7765,1397
9162,83
9245,273
9518,1034
10552,3527
14079,171
14250,1078
15328,1447
16775,1496
18271,880
19151,3158
22309,2942
25251,2626
5776,284
6060,1918
9597,1132
10729,2142
12871,1857
14728,1797
